opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed,sales_cycle_days
2O1IK8VR,Versie Hillebrand,MG Advanced,Warephase,Won,2017-06-07,2017-06-17,3662,FALSE,TRUE,10
V93EX6XU,Zane Levy,GTX Pro,Nam-zim,Won,2017-06-07,2017-08-17,5185,FALSE,TRUE,71
5QNUZYIL,Boris Faz,MG Advanced,Umbrella Corporation,Won,2017-06-08,2017-06-24,3681,FALSE,TRUE,16
WX63AIMZ,Cecily Lampkin,MG Special,Dontechi,Won,2017-06-08,2017-06-18,59,FALSE,TRUE,10
09P7O0LQ,Cecily Lampkin,MG Special,Finhigh,Won,2017-06-08,2017-09-13,60,FALSE,TRUE,97
GYS3APR7,Corliss Cosme,GTX Basic,Bluth Company,Won,2017-06-08,2017-08-05,602,FALSE,TRUE,58
9VF00HWL,Corliss Cosme,GTX Basic,Xx-zobam,Won,2017-06-08,2017-08-12,515,FALSE,TRUE,65
MD0SRXG4,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2017-06-08,2017-06-21,5175,FALSE,TRUE,13
PGK5K24U,Donn Cantrell,GTX Pro,Plussunin,Won,2017-06-08,2017-08-28,4780,FALSE,TRUE,81
4QP55BTO,Jonathan Berthelot,GTX Basic,Globex Corporation,Won,2017-06-08,2017-06-16,614,FALSE,TRUE,8
G6X1B2K5,Jonathan Berthelot,GTX Basic,Rangreen,Won,2017-06-08,2017-09-13,532,FALSE,TRUE,97
0YCAS0B9,Jonathan Berthelot,GTX Plus Pro,Finhigh,Won,2017-06-08,2017-08-27,6096,FALSE,TRUE,80
6UZVABQR,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-06-08,2017-08-17,486,FALSE,TRUE,70
9NTDQ8ZC,Lajuana Vencill,GTX Basic,Funholding,Won,2017-06-08,2017-08-17,566,FALSE,TRUE,70
ALQRAPZR,Markita Hansen,GTX Plus Basic,Green-Plus,Won,2017-06-08,2017-06-16,923,FALSE,TRUE,8
7SPRU76Q,Markita Hansen,GTX Pro,Hottechi,Won,2017-06-08,2017-09-30,4744,FALSE,TRUE,114
JEMEGXUG,Marty Freudenburg,GTX Basic,Warephase,Won,2017-06-08,2017-08-19,517,FALSE,TRUE,72
GVHIFUN1,Marty Freudenburg,GTX Plus Basic,Zumgoity,Won,2017-06-08,2017-06-14,881,FALSE,TRUE,6
RBB3C85Q,Marty Freudenburg,GTX Pro,Gogozoom,Won,2017-06-08,2017-06-24,4272,FALSE,TRUE,16
8I4915WD,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2017-06-08,2017-09-02,805,FALSE,TRUE,86
839DCVT2,Versie Hillebrand,MG Special,Codehow,Won,2017-06-08,2017-09-13,55,FALSE,TRUE,97
EJ0EF8S1,Vicki Laflamme,GTX Basic,Sunnamplex,Won,2017-06-08,2017-06-15,507,FALSE,TRUE,7
0ORRC53X,Zane Levy,GTX Basic,Finjob,Won,2017-06-08,2017-09-08,520,FALSE,TRUE,92
3QTN3F5T,Anna Snelling,MG Advanced,Isdom,Won,2017-06-09,2017-08-15,3470,FALSE,TRUE,67
JW5SYMNS,Cassey Cress,GTX Plus Basic,Zotware,Won,2017-06-09,2017-08-22,1176,FALSE,TRUE,74
2F0RUQ0B,Donn Cantrell,GTX Pro,Zotware,Won,2017-06-09,2017-08-02,4517,FALSE,TRUE,54
XUP62FUM,James Ascencio,GTX Plus Pro,Rantouch,Won,2017-06-09,2017-08-16,5125,FALSE,TRUE,68
MUIT1E0M,Kami Bicknell,GTX Pro,Kan-code,Won,2017-06-09,2017-06-19,5339,FALSE,TRUE,10
ORG6MXKF,Markita Hansen,GTX Plus Basic,Condax,Won,2017-06-09,2017-06-26,1135,FALSE,TRUE,17
VS4UFFLH,Maureen Marcano,MG Special,Kan-code,Won,2017-06-09,2017-09-05,52,FALSE,TRUE,88
VUYQCXTY,Moses Frase,GTX Plus Basic,Bioholding,Won,2017-06-09,2017-08-04,1017,FALSE,TRUE,56
YFJKP42F,Moses Frase,MG Advanced,Codehow,Won,2017-06-09,2017-06-27,3681,FALSE,TRUE,18
V9FD3EYK,Reed Clapper,GTX Pro,Mathtouch,Won,2017-06-09,2017-09-22,4370,FALSE,TRUE,105
3C9CWV6J,Cassey Cress,MG Advanced,Iselectrics,Won,2017-06-10,2017-06-14,3772,FALSE,TRUE,4
NDGQ0H91,Cassey Cress,MG Advanced,Sumace,Won,2017-06-10,2017-06-28,2871,FALSE,TRUE,18
OU9O62Y7,Cecily Lampkin,GTX Plus Pro,Cancity,Won,2017-06-10,2017-08-04,4749,FALSE,TRUE,55
3ZG0719M,Darcel Schlecht,GTX Plus Basic,Ron-tech,Won,2017-06-10,2017-08-26,1075,FALSE,TRUE,77
EMIAKHPF,Donn Cantrell,GTX Plus Pro,Kinnamplus,Won,2017-06-10,2017-09-21,5051,FALSE,TRUE,103
MKEVYIDI,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,2017-06-10,2017-06-17,834,FALSE,TRUE,7
WEGC0W05,Marty Freudenburg,MG Special,Rangreen,Won,2017-06-10,2017-06-19,54,FALSE,TRUE,9
3J1W4LM0,Niesha Huffines,GTX Basic,Domzoom,Won,2017-06-10,2017-06-21,527,FALSE,TRUE,11
1RIY3IBH,Niesha Huffines,MG Advanced,Globex Corporation,Won,2017-06-10,2017-06-12,2724,FALSE,TRUE,2
DJ2GWNGZ,Reed Clapper,GTX Basic,Kinnamplus,Won,2017-06-10,2017-09-05,551,FALSE,TRUE,87
S02S3TVE,Vicki Laflamme,GTX Plus Basic,Plusstrip,Won,2017-06-10,2017-06-21,1118,FALSE,TRUE,11
34YT99YN,Vicki Laflamme,GTX Plus Pro,Dalttechnology,Won,2017-06-10,2017-08-23,6094,FALSE,TRUE,74
C7NBDKVV,Zane Levy,GTX Basic,Nam-zim,Won,2017-06-10,2017-08-06,556,FALSE,TRUE,57
VUF34IPC,Anna Snelling,MG Special,Rangreen,Won,2017-06-11,2017-09-13,49,FALSE,TRUE,94
A50JWKFS,Cecily Lampkin,GTX Plus Basic,Streethex,Won,2017-06-11,2017-09-25,1001,FALSE,TRUE,106
JP72AC6I,Corliss Cosme,MG Advanced,The New York Inquirer,Won,2017-06-11,2017-09-16,3777,FALSE,TRUE,97
9SZTURAF,Daniell Hammack,GTX Plus Basic,Initech,Won,2017-06-11,2017-08-17,892,FALSE,TRUE,67
LB8UE159,Daniell Hammack,GTX Plus Pro,Iselectrics,Won,2017-06-11,2017-06-19,5353,FALSE,TRUE,8
QYWZZ16B,Darcel Schlecht,GTX Pro,Betatech,Won,2017-06-11,2017-06-24,4410,FALSE,TRUE,13
IJNOVBGU,Darcel Schlecht,MG Advanced,Konmatfix,Won,2017-06-11,2017-09-03,3768,FALSE,TRUE,84
QFBITAKR,James Ascencio,GTX Basic,J-Texon,Won,2017-06-11,2017-08-10,507,FALSE,TRUE,60
VSZ4UVVN,Jonathan Berthelot,GTX Plus Basic,Zumgoity,Won,2017-06-11,2017-09-20,1144,FALSE,TRUE,101
31C5DVJT,Kary Hendrixson,MG Special,Cheers,Won,2017-06-11,2017-09-22,44,FALSE,TRUE,103
EG3KHGPL,Lajuana Vencill,MG Advanced,Treequote,Won,2017-06-11,2017-06-27,3470,FALSE,TRUE,16
LSJ2A8ZX,Markita Hansen,GTK 500,Cheers,Won,2017-06-11,2017-09-26,29166,FALSE,TRUE,107
9D06AK8T,Markita Hansen,GTX Plus Basic,Kan-code,Won,2017-06-11,2017-08-10,1045,FALSE,TRUE,60
PPXIWYMT,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2017-06-11,2017-09-12,951,FALSE,TRUE,93
YWKJW726,Versie Hillebrand,MG Special,Stanredtax,Won,2017-06-11,2017-08-20,43,FALSE,TRUE,70
ZVT9J7V1,Versie Hillebrand,MG Special,Zumgoity,Won,2017-06-11,2017-06-15,55,FALSE,TRUE,4
NOBIC0PD,Cassey Cress,GTX Pro,Kan-code,Won,2017-06-12,2017-08-17,4294,FALSE,TRUE,66
UKECBJV5,Cecily Lampkin,GTX Plus Pro,Streethex,Won,2017-06-12,2017-08-29,4961,FALSE,TRUE,78
FU00L2Y2,Daniell Hammack,GTX Pro,Ontomedia,Won,2017-06-12,2017-09-23,4506,FALSE,TRUE,103
AOZKTGZG,Elease Gluck,GTX Basic,Singletechno,Won,2017-06-12,2017-08-22,608,FALSE,TRUE,71
TKN1L8EX,Garret Kinder,GTX Plus Basic,Zathunicon,Won,2017-06-12,2017-09-20,851,FALSE,TRUE,100
9GQ6HQLK,Gladys Colclough,GTX Plus Basic,Inity,Won,2017-06-12,2017-09-20,1143,FALSE,TRUE,100
0RL4RHQJ,Gladys Colclough,GTX Plus Pro,Globex Corporation,Won,2017-06-12,2017-06-25,6365,FALSE,TRUE,13
ZE9WX1Q9,Hayden Neloms,MG Special,Fasehatice,Won,2017-06-12,2017-08-21,54,FALSE,TRUE,70
RUYLZD4O,Kary Hendrixson,GTX Pro,Sonron,Won,2017-06-12,2017-06-29,4798,FALSE,TRUE,17
3X5BD9NU,Markita Hansen,GTX Pro,Fasehatice,Won,2017-06-12,2017-06-25,4733,FALSE,TRUE,13
YT8YYRTU,Maureen Marcano,GTX Plus Basic,Cheers,Won,2017-06-12,2017-08-29,1250,FALSE,TRUE,78
6V7OMXY5,Maureen Marcano,GTX Plus Pro,Faxquote,Won,2017-06-12,2017-09-01,5966,FALSE,TRUE,81
0TR3RU8A,Niesha Huffines,MG Special,Domzoom,Won,2017-06-12,2017-09-10,61,FALSE,TRUE,90
GTOKTXRA,Vicki Laflamme,MG Special,Scotfind,Won,2017-06-12,2017-09-20,48,FALSE,TRUE,100
PBJ01MRE,Violet Mclelland,MG Special,Zathunicon,Won,2017-06-12,2017-09-21,53,FALSE,TRUE,101
0XWCTQL2,Zane Levy,MG Special,Doncon,Won,2017-06-12,2017-08-18,51,FALSE,TRUE,67
SY72RAK2,Zane Levy,MG Advanced,Cheers,Won,2017-06-12,2017-09-04,3314,FALSE,TRUE,84
K7FBRQCA,Anna Snelling,MG Special,Genco Pura Olive Oil Company,Won,2017-06-13,2017-09-25,64,FALSE,TRUE,104
F4V2FXK0,Anna Snelling,MG Special,Isdom,Won,2017-06-13,2017-06-24,58,FALSE,TRUE,11
S34T8KPW,Cassey Cress,GTX Plus Pro,Massive Dynamic,Won,2017-06-13,2017-08-04,4598,FALSE,TRUE,52
5F40OSXS,Cassey Cress,MG Advanced,Mathtouch,Won,2017-06-13,2017-06-19,3424,FALSE,TRUE,6
AILF7GOP,Cassey Cress,MG Advanced,Umbrella Corporation,Won,2017-06-13,2017-09-30,3399,FALSE,TRUE,109
AIAX4W1O,Darcel Schlecht,GTX Pro,Treequote,Won,2017-06-13,2017-09-10,5322,FALSE,TRUE,89
DFSRHCXU,Donn Cantrell,GTX Basic,Donquadtech,Won,2017-06-13,2017-08-28,496,FALSE,TRUE,76
1VFUCUWA,Garret Kinder,MG Advanced,Bubba Gump,Won,2017-06-13,2017-08-27,3279,FALSE,TRUE,75
3VLKZISJ,James Ascencio,MG Special,Scotfind,Won,2017-06-13,2017-06-27,68,FALSE,TRUE,14
ULES5Z21,Versie Hillebrand,MG Special,Bioholding,Won,2017-06-13,2017-06-15,59,FALSE,TRUE,2
IITSDWWL,Vicki Laflamme,MG Advanced,Fasehatice,Won,2017-06-13,2017-06-26,3205,FALSE,TRUE,13
8X890G2T,Anna Snelling,MG Special,Globex Corporation,Won,2017-06-14,2017-06-23,55,FALSE,TRUE,9
HH4I6PAY,Corliss Cosme,GTX Basic,Ganjaflex,Won,2017-06-14,2017-09-02,525,FALSE,TRUE,80
TAGD6XU9,Darcel Schlecht,MG Advanced,Isdom,Won,2017-06-14,2017-08-25,3455,FALSE,TRUE,72
IIREXAQX,Elease Gluck,MG Advanced,Faxquote,Won,2017-06-14,2017-06-25,3110,FALSE,TRUE,11
6M89XBL0,Hayden Neloms,GTX Plus Pro,Scotfind,Won,2017-06-14,2017-09-11,5053,FALSE,TRUE,89
YT2QLCVS,Hayden Neloms,MG Advanced,Groovestreet,Won,2017-06-14,2017-06-28,3539,FALSE,TRUE,14
4ICL09BD,Jonathan Berthelot,GTX Basic,Rundofase,Won,2017-06-14,2017-08-23,580,FALSE,TRUE,70
8TTFFCIK,Lajuana Vencill,MG Advanced,Warephase,Won,2017-06-14,2017-06-17,3468,FALSE,TRUE,3
OG13XT4P,Niesha Huffines,MG Special,Ron-tech,Won,2017-06-14,2017-09-19,54,FALSE,TRUE,97
KRSNQKC6,Boris Faz,GTX Plus Pro,Zotware,Won,2017-06-15,2017-06-28,6040,FALSE,TRUE,13
YY39ZQNV,Cassey Cress,GTX Pro,The New York Inquirer,Won,2017-06-15,2017-09-01,5857,FALSE,TRUE,78
YHVY1LHH,Cecily Lampkin,MG Advanced,dambase,Won,2017-06-15,2017-06-25,3785,FALSE,TRUE,10
QQCIN1M4,Daniell Hammack,GTX Basic,Initech,Won,2017-06-15,2017-06-26,420,FALSE,TRUE,11
KIMW6PXN,Daniell Hammack,GTX Pro,Xx-zobam,Won,2017-06-15,2017-06-20,4939,FALSE,TRUE,5
AKFNIQR0,Darcel Schlecht,GTX Pro,Scottech,Won,2017-06-15,2017-06-30,4564,FALSE,TRUE,15
D5LEL3HF,Darcel Schlecht,MG Advanced,Rangreen,Won,2017-06-15,2017-09-09,2683,FALSE,TRUE,86
6X4EEUGA,Elease Gluck,GTK 500,Cheers,Won,2017-06-15,2017-06-30,25464,FALSE,TRUE,15
KTSB1KYT,Jonathan Berthelot,GTX Basic,Hottechi,Won,2017-06-15,2017-09-09,460,FALSE,TRUE,86
RB7IA4JX,Jonathan Berthelot,GTX Basic,Rundofase,Won,2017-06-15,2017-06-28,546,FALSE,TRUE,13
M4HY664H,Jonathan Berthelot,GTX Plus Basic,Conecom,Won,2017-06-15,2017-09-25,918,FALSE,TRUE,102
I2V3EPW7,Lajuana Vencill,MG Advanced,Toughzap,Won,2017-06-15,2017-08-02,3018,FALSE,TRUE,48
RB8LSFVK,Markita Hansen,MG Special,Sonron,Won,2017-06-15,2017-08-24,52,FALSE,TRUE,70
7SYJDW4L,Reed Clapper,MG Special,Bioplex,Won,2017-06-15,2017-08-04,50,FALSE,TRUE,50
O7E0302B,Rosie Papadopoulos,GTX Basic,Xx-zobam,Won,2017-06-15,2017-09-13,524,FALSE,TRUE,90
U11XXNCF,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-06-15,2017-06-29,3306,FALSE,TRUE,14
73FYEJQV,Vicki Laflamme,MG Special,Hatfan,Won,2017-06-15,2017-06-22,54,FALSE,TRUE,7
C4CQ8FZL,Vicki Laflamme,MG Special,Hottechi,Won,2017-06-15,2017-06-28,53,FALSE,TRUE,13
OJ1WKIVY,Wilburn Farren,GTX Basic,Zencorporation,Won,2017-06-15,2017-08-29,514,FALSE,TRUE,75
N9ZXCBTU,Daniell Hammack,GTX Plus Basic,Konex,Won,2017-06-16,2017-06-25,985,FALSE,TRUE,9
RLHNJZBW,Darcel Schlecht,GTX Pro,Conecom,Won,2017-06-16,2017-08-11,5843,FALSE,TRUE,56
GKHTT70P,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,2017-06-16,2017-09-17,4577,FALSE,TRUE,93
GL8PN4LQ,Darcel Schlecht,MG Advanced,Isdom,Won,2017-06-16,2017-06-24,3323,FALSE,TRUE,8
NOHEK8PU,Donn Cantrell,GTX Basic,Ontomedia,Won,2017-06-16,2017-09-17,483,FALSE,TRUE,93
WB44DF28,Garret Kinder,GTX Pro,Vehement Capital Partners,Won,2017-06-16,2017-09-18,5206,FALSE,TRUE,94
DJ60T39C,Gladys Colclough,MG Advanced,Finhigh,Won,2017-06-16,2017-09-04,3621,FALSE,TRUE,80
52H2CE10,Kami Bicknell,GTX Pro,Faxquote,Won,2017-06-16,2017-06-25,4756,FALSE,TRUE,9
F57Z7KJF,Lajuana Vencill,MG Advanced,Stanredtax,Won,2017-06-16,2017-06-24,3228,FALSE,TRUE,8
ZGSQMEQ9,Niesha Huffines,GTX Plus Basic,Bioholding,Won,2017-06-16,2017-09-17,1063,FALSE,TRUE,93
3NM7A8SX,Zane Levy,MG Advanced,Newex,Won,2017-06-16,2017-06-27,4234,FALSE,TRUE,11
1XWQZ1F8,Cassey Cress,GTX Plus Basic,Plussunin,Won,2017-06-17,2017-09-16,1198,FALSE,TRUE,91
LXGNXNX1,Corliss Cosme,GTX Pro,Sumace,Won,2017-06-17,2017-09-09,4960,FALSE,TRUE,84
YQK2K6U5,Darcel Schlecht,GTX Basic,Betatech,Won,2017-06-17,2017-08-22,576,FALSE,TRUE,66
FROU0UKW,Darcel Schlecht,GTX Plus Pro,Globex Corporation,Won,2017-06-17,2017-08-25,5614,FALSE,TRUE,69
SD8JJSKT,Darcel Schlecht,MG Advanced,Streethex,Won,2017-06-17,2017-08-30,3422,FALSE,TRUE,74
LCWP23CI,James Ascencio,GTX Plus Pro,Finjob,Won,2017-06-17,2017-06-24,5306,FALSE,TRUE,7
9BTSKY01,Lajuana Vencill,MG Special,Inity,Won,2017-06-17,2017-09-19,60,FALSE,TRUE,94
81LMZHD1,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-06-17,2017-08-16,5018,FALSE,TRUE,60
1J5Y9X1H,Vicki Laflamme,MG Advanced,Groovestreet,Won,2017-06-17,2017-09-17,3295,FALSE,TRUE,92
6LC0XB2D,Anna Snelling,MG Special,Rundofase,Won,2017-06-18,2017-08-29,61,FALSE,TRUE,72
PAQTBHVA,Cassey Cress,MG Special,Zathunicon,Won,2017-06-18,2017-09-23,59,FALSE,TRUE,97
JRWBU9BS,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-06-18,2017-06-26,3720,FALSE,TRUE,8
K6ZDH79M,Darcel Schlecht,GTX Pro,Funholding,Won,2017-06-18,2017-08-16,5088,FALSE,TRUE,59
GKL9QV5B,Elease Gluck,GTX Plus Pro,Scotfind,Won,2017-06-18,2017-06-28,6666,FALSE,TRUE,10
BH7EXL5M,Gladys Colclough,GTX Pro,Isdom,Won,2017-06-18,2017-06-23,5115,FALSE,TRUE,5
BTNSR87A,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,2017-06-18,2017-07-01,1149,FALSE,TRUE,13
L58MN75X,Jonathan Berthelot,GTX Pro,Bioholding,Won,2017-06-18,2017-09-15,5220,FALSE,TRUE,89
SWV0JUQJ,Jonathan Berthelot,MG Special,Stanredtax,Won,2017-06-18,2017-06-22,60,FALSE,TRUE,4
910IXBKP,Kami Bicknell,GTX Basic,Lexiqvolax,Won,2017-06-18,2017-06-22,551,FALSE,TRUE,4
NTNYA5PE,Markita Hansen,GTX Basic,Cheers,Won,2017-06-18,2017-09-28,505,FALSE,TRUE,102
ESH4HX52,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,2017-06-18,2017-08-21,5472,FALSE,TRUE,64
VWSFZUNS,Anna Snelling,GTX Plus Pro,Hottechi,Won,2017-06-19,2017-08-24,5271,FALSE,TRUE,66
F3UB81V7,Boris Faz,MG Special,Bioplex,Won,2017-06-19,2017-08-23,49,FALSE,TRUE,65
FLANUQCV,Corliss Cosme,GTX Plus Basic,Initech,Won,2017-06-19,2017-09-21,1236,FALSE,TRUE,94
8MKXIQQK,Daniell Hammack,GTX Pro,Zencorporation,Won,2017-06-19,2017-06-21,5388,FALSE,TRUE,2
E4H6CBPJ,Darcel Schlecht,GTX Pro,Funholding,Won,2017-06-19,2017-09-26,5449,FALSE,TRUE,99
1FAMR9UR,Darcel Schlecht,GTX Pro,Funholding,Won,2017-06-19,2017-06-25,5030,FALSE,TRUE,6
SYJKN818,Darcel Schlecht,GTX Pro,Hottechi,Won,2017-06-19,2017-08-22,5195,FALSE,TRUE,64
VMTPCY5G,Hayden Neloms,MG Special,Condax,Won,2017-06-19,2017-06-25,55,FALSE,TRUE,6
CV0BDYMP,Hayden Neloms,MG Special,Fasehatice,Won,2017-06-19,2017-09-29,62,FALSE,TRUE,102
7DI7A7G7,James Ascencio,GTX Basic,Sunnamplex,Won,2017-06-19,2017-08-19,459,FALSE,TRUE,61
4DLOXD13,Kami Bicknell,GTX Plus Basic,Y-corporation,Won,2017-06-19,2017-08-07,1097,FALSE,TRUE,49
XN63KZRZ,Kami Bicknell,GTX Plus Pro,Plexzap,Won,2017-06-19,2017-09-29,5033,FALSE,TRUE,102
WSG25BZ9,Kary Hendrixson,GTX Pro,Blackzim,Won,2017-06-19,2017-09-22,4966,FALSE,TRUE,95
6GL2LRUH,Kary Hendrixson,MG Special,Finjob,Won,2017-06-19,2017-06-24,52,FALSE,TRUE,5
K0G1IB3Q,Markita Hansen,MG Special,Doncon,Won,2017-06-19,2017-06-27,54,FALSE,TRUE,8
UYJDOT4Q,Maureen Marcano,GTX Plus Pro,Sonron,Won,2017-06-19,2017-09-12,5816,FALSE,TRUE,85
VOSSIXSY,Maureen Marcano,MG Special,Condax,Won,2017-06-19,2017-09-03,53,FALSE,TRUE,76
ILUMUKG8,Maureen Marcano,MG Advanced,Plexzap,Won,2017-06-19,2017-08-15,3994,FALSE,TRUE,57
NUNQGOUW,Moses Frase,MG Special,Statholdings,Won,2017-06-19,2017-09-04,57,FALSE,TRUE,77
FUHP1IXR,Rosalina Dieter,MG Advanced,Scotfind,Won,2017-06-19,2017-08-05,3752,FALSE,TRUE,47
TJEEFJG8,Rosie Papadopoulos,GTX Pro,Condax,Won,2017-06-19,2017-09-21,4759,FALSE,TRUE,94
ABRQIWS9,Versie Hillebrand,GTX Basic,Statholdings,Won,2017-06-19,2017-08-24,555,FALSE,TRUE,66
IVCON5CU,Zane Levy,GTX Plus Basic,Konex,Won,2017-06-19,2017-09-20,1213,FALSE,TRUE,93
RQXFD7FW,Zane Levy,GTX Pro,Sonron,Won,2017-06-19,2017-09-08,4428,FALSE,TRUE,81
VE4LZ8F5,Daniell Hammack,MG Special,Kan-code,Won,2017-06-20,2017-08-25,62,FALSE,TRUE,66
5AOWZ6AG,Donn Cantrell,MG Advanced,Silis,Won,2017-06-20,2017-08-09,3546,FALSE,TRUE,50
3AIA6RL3,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-06-20,2017-08-20,1132,FALSE,TRUE,61
9TRVSW35,Maureen Marcano,MG Special,Condax,Won,2017-06-20,2017-08-19,57,FALSE,TRUE,60
GTH3VIDW,Maureen Marcano,MG Special,Fasehatice,Won,2017-06-20,2017-06-23,61,FALSE,TRUE,3
WFNKJ2LT,Maureen Marcano,MG Special,Plusstrip,Won,2017-06-20,2017-07-01,57,FALSE,TRUE,11
P7GCDFU8,Reed Clapper,GTX Basic,Massive Dynamic,Won,2017-06-20,2017-09-14,649,FALSE,TRUE,86
ACOJBA02,Versie Hillebrand,GTX Plus Pro,Finhigh,Won,2017-06-20,2017-07-01,4813,FALSE,TRUE,11
FQB53DQH,Vicki Laflamme,MG Special,Blackzim,Won,2017-06-20,2017-07-01,51,FALSE,TRUE,11
1C2V9RAO,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-20,2017-09-13,3241,FALSE,TRUE,85
7FN6LV2E,Violet Mclelland,GTX Basic,Sumace,Won,2017-06-20,2017-09-12,592,FALSE,TRUE,84
V8I2CE9V,Wilburn Farren,GTX Basic,Zotware,Won,2017-06-20,2017-09-20,506,FALSE,TRUE,92
NYI5VMXK,Anna Snelling,MG Advanced,Codehow,Won,2017-06-21,2017-09-06,3571,FALSE,TRUE,77
Z9W748SJ,Cassey Cress,MG Special,Iselectrics,Won,2017-06-21,2017-07-03,60,FALSE,TRUE,12
LWX9V7HI,Cassey Cress,MG Special,Konex,Won,2017-06-21,2017-09-15,59,FALSE,TRUE,86
PAQOPSR0,Corliss Cosme,GTX Basic,Silis,Won,2017-06-21,2017-06-25,551,FALSE,TRUE,4
6BV9IARK,Darcel Schlecht,GTX Pro,Isdom,Won,2017-06-21,2017-07-01,4826,FALSE,TRUE,10
NTGU3NYS,Elease Gluck,MG Special,Green-Plus,Won,2017-06-21,2017-09-30,58,FALSE,TRUE,101
3F5AAJZB,Garret Kinder,GTX Pro,Gekko & Co,Won,2017-06-21,2017-06-26,5622,FALSE,TRUE,5
EK0KWGQX,Gladys Colclough,MG Advanced,Dontechi,Won,2017-06-21,2017-08-27,3177,FALSE,TRUE,67
K33NPCAY,Kami Bicknell,MG Special,Fasehatice,Won,2017-06-21,2017-08-11,56,FALSE,TRUE,51
1LLRNE8G,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-06-21,2017-09-22,990,FALSE,TRUE,93
EFWND7VS,Niesha Huffines,GTX Basic,Warephase,Won,2017-06-21,2017-09-30,587,FALSE,TRUE,101
IR2D4ZG5,Rosie Papadopoulos,GTX Plus Pro,Bioplex,Won,2017-06-21,2017-06-27,6229,FALSE,TRUE,6
BO8DSRV7,Vicki Laflamme,GTX Plus Basic,Xx-holding,Won,2017-06-21,2017-09-23,1027,FALSE,TRUE,94
LD1HNIUL,Vicki Laflamme,MG Advanced,Scotfind,Won,2017-06-21,2017-06-23,3559,FALSE,TRUE,2
RX39Z0P1,Zane Levy,GTX Basic,Green-Plus,Won,2017-06-21,2017-08-28,506,FALSE,TRUE,68
ASC1OWNE,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-06-22,2017-09-12,6250,FALSE,TRUE,82
WCEPUBH5,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-06-22,2017-09-12,3510,FALSE,TRUE,82
VMIMPP6H,Daniell Hammack,GTX Plus Basic,Umbrella Corporation,Won,2017-06-22,2017-09-11,1078,FALSE,TRUE,81
B0XO4WY7,Donn Cantrell,GTX Basic,Massive Dynamic,Won,2017-06-22,2017-07-02,553,FALSE,TRUE,10
VYPIKMKO,Jonathan Berthelot,GTX Basic,Toughzap,Won,2017-06-22,2017-08-27,612,FALSE,TRUE,66
VCD47XNB,Jonathan Berthelot,GTX Plus Basic,Funholding,Won,2017-06-22,2017-06-26,1033,FALSE,TRUE,4
8QH99OEZ,Jonathan Berthelot,GTX Plus Basic,Inity,Won,2017-06-22,2017-09-13,1051,FALSE,TRUE,83
1DMERFNB,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-06-22,2017-09-22,628,FALSE,TRUE,92
FR8FT0ZX,Markita Hansen,GTX Plus Pro,Green-Plus,Won,2017-06-22,2017-09-04,4916,FALSE,TRUE,74
DG7LABPD,Marty Freudenburg,MG Advanced,Stanredtax,Won,2017-06-22,2017-09-28,3590,FALSE,TRUE,98
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,2017-06-22,2017-08-16,3207,FALSE,TRUE,55
P60EK5NN,Moses Frase,MG Advanced,Zumgoity,Won,2017-06-22,2017-09-21,2739,FALSE,TRUE,91
YRYMSUE3,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-06-22,2017-07-03,557,FALSE,TRUE,11
UZOTC90C,Reed Clapper,GTX Pro,Yearin,Won,2017-06-22,2017-06-30,5302,FALSE,TRUE,8
JFHKBG40,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-06-22,2017-07-01,3465,FALSE,TRUE,9
RJD0D0GD,Zane Levy,GTX Pro,Zoomit,Won,2017-06-22,2017-09-06,4356,FALSE,TRUE,76
L9IXFTIL,Boris Faz,GTX Pro,Gekko & Co,Won,2017-06-23,2017-09-21,5301,FALSE,TRUE,90
48FB5MD2,Cecily Lampkin,MG Special,Treequote,Won,2017-06-23,2017-07-05,66,FALSE,TRUE,12
BLY5FD3N,Corliss Cosme,GTX Plus Pro,Iselectrics,Won,2017-06-23,2017-07-01,5640,FALSE,TRUE,8
A60QAIT3,Daniell Hammack,GTX Plus Basic,Kan-code,Won,2017-06-23,2017-09-28,1291,FALSE,TRUE,97
