opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,account_missing,is_closed
1XWQZ1F8,Cassey Cress,GTX Plus Basic,Plussunin,Won,2017-06-17,2017-09-16,1198,FALSE,TRUE
LXGNXNX1,Corliss Cosme,GTX Pro,Sumace,Won,2017-06-17,2017-09-09,4960,FALSE,TRUE
YQK2K6U5,Darcel Schlecht,GTX Basic,Betatech,Won,2017-06-17,2017-08-22,576,FALSE,TRUE
FROU0UKW,Darcel Schlecht,GTX Plus Pro,Globex Corporation,Won,2017-06-17,2017-08-25,5614,FALSE,TRUE
SD8JJSKT,Darcel Schlecht,MG Advanced,Streethex,Won,2017-06-17,2017-08-30,3422,FALSE,TRUE
HABN7JBG,Elease Gluck,GTX Basic,Rantouch,Engaging,2017-06-17,NA,NA,FALSE,FALSE
2O76H591,James Ascencio,MG Advanced,Unknown Account,Engaging,2017-06-17,NA,NA,TRUE,FALSE
LCWP23CI,James Ascencio,GTX Plus Pro,Finjob,Won,2017-06-17,2017-06-24,5306,FALSE,TRUE
KSOW4MUK,Kami Bicknell,GTX Basic,Unknown Account,Engaging,2017-06-17,NA,NA,TRUE,FALSE
FHYD80FB,Kami Bicknell,GTX Pro,Unknown Account,Engaging,2017-06-17,NA,NA,TRUE,FALSE
1ORXGKVH,Kary Hendrixson,GTX Pro,Sonron,Engaging,2017-06-17,NA,NA,FALSE,FALSE
XQ4FN1KA,Kary Hendrixson,GTX Pro,Golddex,Lost,2017-06-17,2017-09-06,0,FALSE,TRUE
9BTSKY01,Lajuana Vencill,MG Special,Inity,Won,2017-06-17,2017-09-19,60,FALSE,TRUE
EGEJA2HY,Markita Hansen,GTX Basic,Unknown Account,Engaging,2017-06-17,NA,NA,TRUE,FALSE
CQZSFN7C,Markita Hansen,GTK 500,Konex,Lost,2017-06-17,2017-08-15,0,FALSE,TRUE
81LMZHD1,Moses Frase,GTX Plus Pro,Bioholding,Won,2017-06-17,2017-08-16,5018,FALSE,TRUE
TIPG6R0Z,Vicki Laflamme,GTX Basic,Unknown Account,Engaging,2017-06-17,NA,NA,TRUE,FALSE
1J5Y9X1H,Vicki Laflamme,MG Advanced,Groovestreet,Won,2017-06-17,2017-09-17,3295,FALSE,TRUE
6LC0XB2D,Anna Snelling,MG Special,Rundofase,Won,2017-06-18,2017-08-29,61,FALSE,TRUE
YKC8JUSY,Boris Faz,GTX Plus Pro,Mathtouch,Lost,2017-06-18,2017-07-01,0,FALSE,TRUE
H3DYTZIQ,Cassey Cress,GTX Plus Basic,Scottech,Engaging,2017-06-18,NA,NA,FALSE,FALSE
PAQTBHVA,Cassey Cress,MG Special,Zathunicon,Won,2017-06-18,2017-09-23,59,FALSE,TRUE
HEWKNHTH,Daniell Hammack,GTX Plus Pro,Unknown Account,Engaging,2017-06-18,NA,NA,TRUE,FALSE
EFIR7HGR,Daniell Hammack,MG Advanced,Groovestreet,Engaging,2017-06-18,NA,NA,FALSE,FALSE
JRWBU9BS,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-06-18,2017-06-26,3720,FALSE,TRUE
DXF00KY4,Darcel Schlecht,MG Advanced,Isdom,Lost,2017-06-18,2017-08-15,0,FALSE,TRUE
K6ZDH79M,Darcel Schlecht,GTX Pro,Funholding,Won,2017-06-18,2017-08-16,5088,FALSE,TRUE
GKL9QV5B,Elease Gluck,GTX Plus Pro,Scotfind,Won,2017-06-18,2017-06-28,6666,FALSE,TRUE
1V3IQVOF,Gladys Colclough,GTX Plus Basic,Ron-tech,Lost,2017-06-18,2017-08-02,0,FALSE,TRUE
BH7EXL5M,Gladys Colclough,GTX Pro,Isdom,Won,2017-06-18,2017-06-23,5115,FALSE,TRUE
H176AX96,James Ascencio,MG Advanced,Gekko & Co,Engaging,2017-06-18,NA,NA,FALSE,FALSE
K0HLZM4Q,Jonathan Berthelot,GTX Basic,Stanredtax,Lost,2017-06-18,2017-08-21,0,FALSE,TRUE
BTNSR87A,Jonathan Berthelot,GTX Plus Basic,Isdom,Won,2017-06-18,2017-07-01,1149,FALSE,TRUE
L58MN75X,Jonathan Berthelot,GTX Pro,Bioholding,Won,2017-06-18,2017-09-15,5220,FALSE,TRUE
SWV0JUQJ,Jonathan Berthelot,MG Special,Stanredtax,Won,2017-06-18,2017-06-22,60,FALSE,TRUE
XU836DFA,Kami Bicknell,GTX Basic,Unknown Account,Engaging,2017-06-18,NA,NA,TRUE,FALSE
910IXBKP,Kami Bicknell,GTX Basic,Lexiqvolax,Won,2017-06-18,2017-06-22,551,FALSE,TRUE
NTNYA5PE,Markita Hansen,GTX Basic,Cheers,Won,2017-06-18,2017-09-28,505,FALSE,TRUE
AHRCT8IP,Marty Freudenburg,GTX Basic,Warephase,Lost,2017-06-18,2017-09-03,0,FALSE,TRUE
ESH4HX52,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,2017-06-18,2017-08-21,5472,FALSE,TRUE
P8LGQH9G,Niesha Huffines,GTX Pro,Genco Pura Olive Oil Company,Lost,2017-06-18,2017-06-21,0,FALSE,TRUE
VT1LZKEY,Vicki Laflamme,GTX Basic,Fasehatice,Lost,2017-06-18,2017-08-29,0,FALSE,TRUE
0WC2J3UP,Anna Snelling,GTX Basic,Funholding,Lost,2017-06-19,2017-08-28,0,FALSE,TRUE
VWSFZUNS,Anna Snelling,GTX Plus Pro,Hottechi,Won,2017-06-19,2017-08-24,5271,FALSE,TRUE
F3UB81V7,Boris Faz,MG Special,Bioplex,Won,2017-06-19,2017-08-23,49,FALSE,TRUE
SEX08VFB,Cassey Cress,MG Advanced,Opentech,Lost,2017-06-19,2017-06-30,0,FALSE,TRUE
961ED0B1,Corliss Cosme,GTX Plus Basic,Unknown Account,Engaging,2017-06-19,NA,NA,TRUE,FALSE
FLANUQCV,Corliss Cosme,GTX Plus Basic,Initech,Won,2017-06-19,2017-09-21,1236,FALSE,TRUE
8MKXIQQK,Daniell Hammack,GTX Pro,Zencorporation,Won,2017-06-19,2017-06-21,5388,FALSE,TRUE
NDMY5PPT,Darcel Schlecht,GTX Pro,Conecom,Lost,2017-06-19,2017-08-27,0,FALSE,TRUE
E4H6CBPJ,Darcel Schlecht,GTX Pro,Funholding,Won,2017-06-19,2017-09-26,5449,FALSE,TRUE
1FAMR9UR,Darcel Schlecht,GTX Pro,Funholding,Won,2017-06-19,2017-06-25,5030,FALSE,TRUE
SYJKN818,Darcel Schlecht,GTX Pro,Hottechi,Won,2017-06-19,2017-08-22,5195,FALSE,TRUE
VMTPCY5G,Hayden Neloms,MG Special,Condax,Won,2017-06-19,2017-06-25,55,FALSE,TRUE
CV0BDYMP,Hayden Neloms,MG Special,Fasehatice,Won,2017-06-19,2017-09-29,62,FALSE,TRUE
7DI7A7G7,James Ascencio,GTX Basic,Sunnamplex,Won,2017-06-19,2017-08-19,459,FALSE,TRUE
WE7YS7HD,Kami Bicknell,GTX Basic,Y-corporation,Lost,2017-06-19,2017-08-25,0,FALSE,TRUE
4DLOXD13,Kami Bicknell,GTX Plus Basic,Y-corporation,Won,2017-06-19,2017-08-07,1097,FALSE,TRUE
XN63KZRZ,Kami Bicknell,GTX Plus Pro,Plexzap,Won,2017-06-19,2017-09-29,5033,FALSE,TRUE
LLQCQOCR,Kary Hendrixson,GTX Plus Basic,Unknown Account,Engaging,2017-06-19,NA,NA,TRUE,FALSE
WSG25BZ9,Kary Hendrixson,GTX Pro,Blackzim,Won,2017-06-19,2017-09-22,4966,FALSE,TRUE
6GL2LRUH,Kary Hendrixson,MG Special,Finjob,Won,2017-06-19,2017-06-24,52,FALSE,TRUE
K0G1IB3Q,Markita Hansen,MG Special,Doncon,Won,2017-06-19,2017-06-27,54,FALSE,TRUE
54OH0061,Maureen Marcano,GTX Pro,Unknown Account,Engaging,2017-06-19,NA,NA,TRUE,FALSE
UYJDOT4Q,Maureen Marcano,GTX Plus Pro,Sonron,Won,2017-06-19,2017-09-12,5816,FALSE,TRUE
VOSSIXSY,Maureen Marcano,MG Special,Condax,Won,2017-06-19,2017-09-03,53,FALSE,TRUE
ILUMUKG8,Maureen Marcano,MG Advanced,Plexzap,Won,2017-06-19,2017-08-15,3994,FALSE,TRUE
DYUWF61W,Moses Frase,GTX Plus Pro,Warephase,Lost,2017-06-19,2017-06-28,0,FALSE,TRUE
NUNQGOUW,Moses Frase,MG Special,Statholdings,Won,2017-06-19,2017-09-04,57,FALSE,TRUE
CKT1GTY2,Reed Clapper,MG Special,Condax,Lost,2017-06-19,2017-07-02,0,FALSE,TRUE
FUHP1IXR,Rosalina Dieter,MG Advanced,Scotfind,Won,2017-06-19,2017-08-05,3752,FALSE,TRUE
TJEEFJG8,Rosie Papadopoulos,GTX Pro,Condax,Won,2017-06-19,2017-09-21,4759,FALSE,TRUE
ABRQIWS9,Versie Hillebrand,GTX Basic,Statholdings,Won,2017-06-19,2017-08-24,555,FALSE,TRUE
B3K4Z5L0,Violet Mclelland,GTX Basic,Umbrella Corporation,Lost,2017-06-19,2017-06-24,0,FALSE,TRUE
PCVNB0NO,Zane Levy,GTX Basic,Unknown Account,Engaging,2017-06-19,NA,NA,TRUE,FALSE
IVCON5CU,Zane Levy,GTX Plus Basic,Konex,Won,2017-06-19,2017-09-20,1213,FALSE,TRUE
RQXFD7FW,Zane Levy,GTX Pro,Sonron,Won,2017-06-19,2017-09-08,4428,FALSE,TRUE
LUP7FYS5,Boris Faz,GTX Plus Pro,Xx-zobam,Lost,2017-06-20,2017-07-02,0,FALSE,TRUE
WEKW3XIN,Cassey Cress,GTX Plus Pro,Condax,Engaging,2017-06-20,NA,NA,FALSE,FALSE
REVQ7DSW,Cassey Cress,GTX Pro,Konex,Lost,2017-06-20,2017-08-08,0,FALSE,TRUE
YSNODM63,Cecily Lampkin,GTX Plus Pro,Streethex,Lost,2017-06-20,2017-06-27,0,FALSE,TRUE
PN3T4FUG,Corliss Cosme,GTX Basic,Xx-zobam,Lost,2017-06-20,2017-09-21,0,FALSE,TRUE
AQ3HBL9S,Daniell Hammack,GTX Pro,Iselectrics,Lost,2017-06-20,2017-06-25,0,FALSE,TRUE
VE4LZ8F5,Daniell Hammack,MG Special,Kan-code,Won,2017-06-20,2017-08-25,62,FALSE,TRUE
Q5R1PYJS,Darcel Schlecht,GTX Pro,Bioholding,Lost,2017-06-20,2017-09-11,0,FALSE,TRUE
5AOWZ6AG,Donn Cantrell,MG Advanced,Silis,Won,2017-06-20,2017-08-09,3546,FALSE,TRUE
E29GOFUV,Elease Gluck,MG Special,Sumace,Engaging,2017-06-20,NA,NA,FALSE,FALSE
2MKG6ZDD,James Ascencio,GTX Basic,Domzoom,Engaging,2017-06-20,NA,NA,FALSE,FALSE
RUFJMV3I,James Ascencio,MG Special,Unknown Account,Engaging,2017-06-20,NA,NA,TRUE,FALSE
3AIA6RL3,Jonathan Berthelot,GTX Plus Basic,Hottechi,Won,2017-06-20,2017-08-20,1132,FALSE,TRUE
KDPBAHOJ,Kami Bicknell,MG Advanced,Unknown Account,Engaging,2017-06-20,NA,NA,TRUE,FALSE
OXPNURPT,Kami Bicknell,GTX Basic,Cheers,Lost,2017-06-20,2017-08-13,0,FALSE,TRUE
9TRVSW35,Maureen Marcano,MG Special,Condax,Won,2017-06-20,2017-08-19,57,FALSE,TRUE
GTH3VIDW,Maureen Marcano,MG Special,Fasehatice,Won,2017-06-20,2017-06-23,61,FALSE,TRUE
WFNKJ2LT,Maureen Marcano,MG Special,Plusstrip,Won,2017-06-20,2017-07-01,57,FALSE,TRUE
P7GCDFU8,Reed Clapper,GTX Basic,Massive Dynamic,Won,2017-06-20,2017-09-14,649,FALSE,TRUE
96798U7Y,Rosie Papadopoulos,GTX Pro,Unknown Account,Engaging,2017-06-20,NA,NA,TRUE,FALSE
O22J2QPD,Rosie Papadopoulos,GTX Pro,Donware,Lost,2017-06-20,2017-08-15,0,FALSE,TRUE
ACOJBA02,Versie Hillebrand,GTX Plus Pro,Finhigh,Won,2017-06-20,2017-07-01,4813,FALSE,TRUE
2FGEGLVU,Vicki Laflamme,MG Special,Doncon,Lost,2017-06-20,2017-06-23,0,FALSE,TRUE
FQB53DQH,Vicki Laflamme,MG Special,Blackzim,Won,2017-06-20,2017-07-01,51,FALSE,TRUE
1C2V9RAO,Vicki Laflamme,MG Advanced,Goodsilron,Won,2017-06-20,2017-09-13,3241,FALSE,TRUE
MNTTYFR6,Violet Mclelland,MG Special,Initech,Lost,2017-06-20,2017-08-04,0,FALSE,TRUE
7FN6LV2E,Violet Mclelland,GTX Basic,Sumace,Won,2017-06-20,2017-09-12,592,FALSE,TRUE
B6Z5NFV0,Wilburn Farren,MG Advanced,Unknown Account,Engaging,2017-06-20,NA,NA,TRUE,FALSE
V8I2CE9V,Wilburn Farren,GTX Basic,Zotware,Won,2017-06-20,2017-09-20,506,FALSE,TRUE
VH6OFWCV,Zane Levy,MG Advanced,Unknown Account,Engaging,2017-06-20,NA,NA,TRUE,FALSE
1FXXXLJY,Zane Levy,GTX Basic,Labdrill,Lost,2017-06-20,2017-09-25,0,FALSE,TRUE
NYI5VMXK,Anna Snelling,MG Advanced,Codehow,Won,2017-06-21,2017-09-06,3571,FALSE,TRUE
OJ1NQRDS,Cassey Cress,GTX Basic,The New York Inquirer,Lost,2017-06-21,2017-08-30,0,FALSE,TRUE
Z9W748SJ,Cassey Cress,MG Special,Iselectrics,Won,2017-06-21,2017-07-03,60,FALSE,TRUE
LWX9V7HI,Cassey Cress,MG Special,Konex,Won,2017-06-21,2017-09-15,59,FALSE,TRUE
PAQOPSR0,Corliss Cosme,GTX Basic,Silis,Won,2017-06-21,2017-06-25,551,FALSE,TRUE
BJO4VYLK,Daniell Hammack,GTX Pro,Unknown Account,Engaging,2017-06-21,NA,NA,TRUE,FALSE
AFQG21L7,Darcel Schlecht,GTX Pro,Funholding,Lost,2017-06-21,2017-07-01,0,FALSE,TRUE
RQJKAR7E,Darcel Schlecht,GTX Pro,Isdom,Lost,2017-06-21,2017-07-02,0,FALSE,TRUE
6BV9IARK,Darcel Schlecht,GTX Pro,Isdom,Won,2017-06-21,2017-07-01,4826,FALSE,TRUE
NTGU3NYS,Elease Gluck,MG Special,Green-Plus,Won,2017-06-21,2017-09-30,58,FALSE,TRUE
3F5AAJZB,Garret Kinder,GTX Pro,Gekko & Co,Won,2017-06-21,2017-06-26,5622,FALSE,TRUE
RJH0CL3Z,Gladys Colclough,MG Special,Hottechi,Lost,2017-06-21,2017-07-02,0,FALSE,TRUE
EK0KWGQX,Gladys Colclough,MG Advanced,Dontechi,Won,2017-06-21,2017-08-27,3177,FALSE,TRUE
K33NPCAY,Kami Bicknell,MG Special,Fasehatice,Won,2017-06-21,2017-08-11,56,FALSE,TRUE
14CNQKX8,Kary Hendrixson,GTX Pro,Unknown Account,Engaging,2017-06-21,NA,NA,TRUE,FALSE
1LLRNE8G,Maureen Marcano,GTX Plus Basic,Kan-code,Won,2017-06-21,2017-09-22,990,FALSE,TRUE
EFWND7VS,Niesha Huffines,GTX Basic,Warephase,Won,2017-06-21,2017-09-30,587,FALSE,TRUE
IR2D4ZG5,Rosie Papadopoulos,GTX Plus Pro,Bioplex,Won,2017-06-21,2017-06-27,6229,FALSE,TRUE
BYBZJBC9,Versie Hillebrand,MG Special,Warephase,Lost,2017-06-21,2017-08-02,0,FALSE,TRUE
BO8DSRV7,Vicki Laflamme,GTX Plus Basic,Xx-holding,Won,2017-06-21,2017-09-23,1027,FALSE,TRUE
LD1HNIUL,Vicki Laflamme,MG Advanced,Scotfind,Won,2017-06-21,2017-06-23,3559,FALSE,TRUE
RX39Z0P1,Zane Levy,GTX Basic,Green-Plus,Won,2017-06-21,2017-08-28,506,FALSE,TRUE
PFHUAJ47,Anna Snelling,MG Special,Gogozoom,Lost,2017-06-22,2017-07-03,0,FALSE,TRUE
CKJZ86N6,Anna Snelling,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-06-22,2017-08-11,0,FALSE,TRUE
ASC1OWNE,Anna Snelling,GTX Plus Pro,Stanredtax,Won,2017-06-22,2017-09-12,6250,FALSE,TRUE
WCEPUBH5,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-06-22,2017-09-12,3510,FALSE,TRUE
VHZFABAC,Daniell Hammack,MG Special,Unknown Account,Engaging,2017-06-22,NA,NA,TRUE,FALSE
VMIMPP6H,Daniell Hammack,GTX Plus Basic,Umbrella Corporation,Won,2017-06-22,2017-09-11,1078,FALSE,TRUE
B0XO4WY7,Donn Cantrell,GTX Basic,Massive Dynamic,Won,2017-06-22,2017-07-02,553,FALSE,TRUE
VYPIKMKO,Jonathan Berthelot,GTX Basic,Toughzap,Won,2017-06-22,2017-08-27,612,FALSE,TRUE
VCD47XNB,Jonathan Berthelot,GTX Plus Basic,Funholding,Won,2017-06-22,2017-06-26,1033,FALSE,TRUE
8QH99OEZ,Jonathan Berthelot,GTX Plus Basic,Inity,Won,2017-06-22,2017-09-13,1051,FALSE,TRUE
1DMERFNB,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-06-22,2017-09-22,628,FALSE,TRUE
FR8FT0ZX,Markita Hansen,GTX Plus Pro,Green-Plus,Won,2017-06-22,2017-09-04,4916,FALSE,TRUE
DG7LABPD,Marty Freudenburg,MG Advanced,Stanredtax,Won,2017-06-22,2017-09-28,3590,FALSE,TRUE
ZMYUFTS9,Moses Frase,MG Advanced,Domzoom,Won,2017-06-22,2017-08-16,3207,FALSE,TRUE
P60EK5NN,Moses Frase,MG Advanced,Zumgoity,Won,2017-06-22,2017-09-21,2739,FALSE,TRUE
YRYMSUE3,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-06-22,2017-07-03,557,FALSE,TRUE
UZOTC90C,Reed Clapper,GTX Pro,Yearin,Won,2017-06-22,2017-06-30,5302,FALSE,TRUE
5AAN00N1,Versie Hillebrand,MG Special,Domzoom,Lost,2017-06-22,2017-08-26,0,FALSE,TRUE
JFHKBG40,Versie Hillebrand,MG Advanced,Zumgoity,Won,2017-06-22,2017-07-01,3465,FALSE,TRUE
10THTNLC,Zane Levy,GTX Plus Basic,Unknown Account,Engaging,2017-06-22,NA,NA,TRUE,FALSE
RJD0D0GD,Zane Levy,GTX Pro,Zoomit,Won,2017-06-22,2017-09-06,4356,FALSE,TRUE
L9IXFTIL,Boris Faz,GTX Pro,Gekko & Co,Won,2017-06-23,2017-09-21,5301,FALSE,TRUE
QU6CFZ22,Cassey Cress,MG Advanced,Unknown Account,Engaging,2017-06-23,NA,NA,TRUE,FALSE
HPBCTTV3,Cecily Lampkin,MG Advanced,Rangreen,Lost,2017-06-23,2017-07-04,0,FALSE,TRUE
48FB5MD2,Cecily Lampkin,MG Special,Treequote,Won,2017-06-23,2017-07-05,66,FALSE,TRUE
EJZM1INM,Corliss Cosme,GTX Basic,Vehement Capital Partners,Lost,2017-06-23,2017-07-03,0,FALSE,TRUE
FKNT3I12,Corliss Cosme,GTX Pro,Acme Corporation,Lost,2017-06-23,2017-07-01,0,FALSE,TRUE
BLY5FD3N,Corliss Cosme,GTX Plus Pro,Iselectrics,Won,2017-06-23,2017-07-01,5640,FALSE,TRUE
LXLU6LFC,Daniell Hammack,MG Advanced,Kinnamplus,Lost,2017-06-23,2017-08-30,0,FALSE,TRUE
A60QAIT3,Daniell Hammack,GTX Plus Basic,Kan-code,Won,2017-06-23,2017-09-28,1291,FALSE,TRUE
RQ3BV2I5,Daniell Hammack,GTX Pro,Mathtouch,Won,2017-06-23,2017-09-27,3729,FALSE,TRUE
W8CSV90F,Darcel Schlecht,GTX Pro,Treequote,Lost,2017-06-23,2017-08-23,0,FALSE,TRUE
0W6S0ODT,Gladys Colclough,MG Special,Conecom,Won,2017-06-23,2017-07-03,49,FALSE,TRUE
408AHOYL,Hayden Neloms,MG Advanced,Singletechno,Lost,2017-06-23,2017-07-03,0,FALSE,TRUE
557JX4BM,Hayden Neloms,GTX Plus Basic,Plusstrip,Won,2017-06-23,2017-09-12,1099,FALSE,TRUE
QPZFP9WT,Kary Hendrixson,GTX Pro,Labdrill,Lost,2017-06-23,2017-07-04,0,FALSE,TRUE
L5T284M7,Lajuana Vencill,MG Advanced,Condax,Lost,2017-06-23,2017-07-03,0,FALSE,TRUE
G17TENJ4,Marty Freudenburg,MG Advanced,Konmatfix,Lost,2017-06-23,2017-09-22,0,FALSE,TRUE
VRSTX620,Niesha Huffines,GTX Plus Basic,Condax,Won,2017-06-23,2017-07-02,932,FALSE,TRUE
Y9VWZ93C,Reed Clapper,GTX Basic,Silis,Lost,2017-06-23,2017-07-01,0,FALSE,TRUE
Y6IIUECA,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2017-06-23,2017-07-04,880,FALSE,TRUE
LXWQDEU3,Reed Clapper,GTX Pro,Ganjaflex,Won,2017-06-23,2017-09-18,4801,FALSE,TRUE
P1E4KWF7,Rosie Papadopoulos,MG Special,Konex,Won,2017-06-23,2017-07-01,59,FALSE,TRUE
BN84DD6H,Versie Hillebrand,MG Special,Finhigh,Lost,2017-06-23,2017-07-05,0,FALSE,TRUE
R8MZ10BW,Versie Hillebrand,MG Special,Ron-tech,Won,2017-06-23,2017-09-29,52,FALSE,TRUE
PI8RROK0,Versie Hillebrand,MG Advanced,Stanredtax,Won,2017-06-23,2017-09-21,2949,FALSE,TRUE
GID40O2B,Vicki Laflamme,GTX Pro,Doncon,Lost,2017-06-23,2017-07-06,0,FALSE,TRUE
BJOY31DL,Violet Mclelland,MG Special,Betasoloin,Engaging,2017-06-23,NA,NA,FALSE,FALSE
KDRIBXNQ,Violet Mclelland,MG Special,Konex,Won,2017-06-23,2017-08-15,50,FALSE,TRUE
TCK6V290,Violet Mclelland,MG Advanced,Plussunin,Won,2017-06-23,2017-06-30,3863,FALSE,TRUE
O9WYT5ST,Zane Levy,GTX Pro,Kan-code,Engaging,2017-06-23,NA,NA,FALSE,FALSE
VFZ5GB3W,Zane Levy,GTX Basic,Golddex,Lost,2017-06-23,2017-07-04,0,FALSE,TRUE
UKSS5YPE,Anna Snelling,MG Special,Stanredtax,Won,2017-06-24,2017-07-02,64,FALSE,TRUE
EBLSL27F,Boris Faz,GTX Plus Pro,Unknown Account,Engaging,2017-06-24,NA,NA,TRUE,FALSE
13FIM9V3,Corliss Cosme,GTX Pro,Unknown Account,Engaging,2017-06-24,NA,NA,TRUE,FALSE
RDDUG8VD,Corliss Cosme,GTX Plus Basic,Umbrella Corporation,Lost,2017-06-24,2017-07-03,0,FALSE,TRUE
Z3QJESWJ,Corliss Cosme,GTX Plus Pro,Kinnamplus,Won,2017-06-24,2017-08-22,5038,FALSE,TRUE
PYIQ65W0,Corliss Cosme,GTX Pro,Zotware,Won,2017-06-24,2017-07-02,5088,FALSE,TRUE
RGRUF328,Gladys Colclough,MG Special,Statholdings,Won,2017-06-24,2017-08-14,48,FALSE,TRUE
TLSSOOVB,Hayden Neloms,GTX Plus Basic,Dalttechnology,Lost,2017-06-24,2017-07-04,0,FALSE,TRUE
74KGIZW4,Kary Hendrixson,GTX Pro,Betasoloin,Engaging,2017-06-24,NA,NA,FALSE,FALSE
2YBEN3MV,Kary Hendrixson,GTX Plus Basic,Green-Plus,Lost,2017-06-24,2017-09-08,0,FALSE,TRUE
EFA9E6WV,Kary Hendrixson,GTX Plus Pro,Lexiqvolax,Won,2017-06-24,2017-09-30,5056,FALSE,TRUE
YTSX7IW3,Markita Hansen,MG Special,Blackzim,Won,2017-06-24,2017-07-02,59,FALSE,TRUE
86DMJ7GA,Maureen Marcano,GTX Plus Basic,Cheers,Lost,2017-06-24,2017-08-20,0,FALSE,TRUE
CMD0758L,Maureen Marcano,GTX Basic,Faxquote,Won,2017-06-24,2017-08-21,562,FALSE,TRUE
CM5MFWCO,Moses Frase,MG Special,Codehow,Won,2017-06-24,2017-09-10,63,FALSE,TRUE
0MNAGD91,Moses Frase,MG Advanced,Betatech,Won,2017-06-24,2017-07-05,3355,FALSE,TRUE
HSYU33MS,Vicki Laflamme,MG Special,Unknown Account,Engaging,2017-06-24,NA,NA,TRUE,FALSE
9S749GJD,Violet Mclelland,MG Advanced,Bluth Company,Lost,2017-06-24,2017-07-05,0,FALSE,TRUE
LBZY9VUG,Violet Mclelland,MG Special,Massive Dynamic,Won,2017-06-24,2017-09-17,55,FALSE,TRUE
6UUTR15S,Zane Levy,GTX Plus Pro,Newex,Won,2017-06-24,2017-09-23,4059,FALSE,TRUE
DVPYKS4A,Cassey Cress,MG Advanced,Bubba Gump,Lost,2017-06-25,2017-07-04,0,FALSE,TRUE
9SRU5CI6,Cecily Lampkin,GTX Plus Basic,Codehow,Won,2017-06-25,2017-08-09,1128,FALSE,TRUE
Z6R4KJFU,Daniell Hammack,GTX Pro,Unknown Account,Engaging,2017-06-25,NA,NA,TRUE,FALSE
GZ5M7MIQ,Darcel Schlecht,GTX Plus Basic,Conecom,Lost,2017-06-25,2017-07-01,0,FALSE,TRUE
CM2GVLV6,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2017-06-25,2017-07-08,5536,FALSE,TRUE
NZB45UZX,Darcel Schlecht,GTX Pro,Genco Pura Olive Oil Company,Won,2017-06-25,2017-09-03,4964,FALSE,TRUE
T2J83GFD,Darcel Schlecht,MG Special,Domzoom,Won,2017-06-25,2017-07-03,54,FALSE,TRUE
28S2Z15A,Darcel Schlecht,MG Special,Ron-tech,Won,2017-06-25,2017-08-02,56,FALSE,TRUE
WOJBLO4B,Donn Cantrell,GTX Plus Pro,Vehement Capital Partners,Lost,2017-06-25,2017-07-02,0,FALSE,TRUE
788SW6EX,Donn Cantrell,GTX Pro,Gekko & Co,Lost,2017-06-25,2017-08-19,0,FALSE,TRUE
EUOA0E47,Donn Cantrell,MG Advanced,Zotware,Won,2017-06-25,2017-07-05,3423,FALSE,TRUE
S9ZUMLSY,Elease Gluck,MG Special,J-Texon,Lost,2017-06-25,2017-09-13,0,FALSE,TRUE
0UCQUW6U,Garret Kinder,MG Advanced,Umbrella Corporation,Lost,2017-06-25,2017-07-07,0,FALSE,TRUE
07FRJ44N,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-06-25,2017-07-03,0,FALSE,TRUE
NMN9DVEV,Gladys Colclough,GTX Plus Basic,Rangreen,Won,2017-06-25,2017-09-14,1102,FALSE,TRUE
95V8BLR2,Kami Bicknell,GTX Basic,Goodsilron,Won,2017-06-25,2017-09-22,519,FALSE,TRUE
BDGB4NS0,Kary Hendrixson,GTX Plus Pro,Hatfan,Lost,2017-06-25,2017-07-02,0,FALSE,TRUE
SPHS260Y,Kary Hendrixson,MG Special,Hatfan,Lost,2017-06-25,2017-08-27,0,FALSE,TRUE
O9L7KMPU,Lajuana Vencill,GTX Plus Basic,Isdom,Lost,2017-06-25,2017-08-27,0,FALSE,TRUE
FGES2PQ2,Lajuana Vencill,MG Advanced,Bioholding,Lost,2017-06-25,2017-07-04,0,FALSE,TRUE
81DXTTI5,Lajuana Vencill,GTX Plus Pro,Isdom,Won,2017-06-25,2017-07-03,5536,FALSE,TRUE
JGG9CO2Y,Marty Freudenburg,GTX Plus Pro,Betatech,Lost,2017-06-25,2017-08-14,0,FALSE,TRUE
95B6AKI1,Marty Freudenburg,GTX Plus Basic,Warephase,Won,2017-06-25,2017-07-02,839,FALSE,TRUE
N1G2CFCB,Maureen Marcano,GTX Basic,Dalttechnology,Won,2017-06-25,2017-09-06,500,FALSE,TRUE
40VSPND6,Moses Frase,MG Advanced,Rangreen,Won,2017-06-25,2017-09-24,3679,FALSE,TRUE
QWYRCDA8,Niesha Huffines,GTX Plus Basic,Treequote,Lost,2017-06-25,2017-07-05,0,FALSE,TRUE
00ZD3M4J,Reed Clapper,GTX Pro,Plussunin,Lost,2017-06-25,2017-07-04,0,FALSE,TRUE
